COMMON NAME	SCIENTIFIC NAME	OBSERVATION COUNT	STATE	COUNTY	LOCALITY	LATITUDE	LONGITUDE	OBSERVATION DATE	OBSERVER ID
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Great Herring Pond	41.8117554	-70.5665588	2/2/1998	obsr39551
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/20/1997	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Peabody	42.5279	-70.92869	4/18/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	"Suntaug Lake, Peabody/Lynnfield"	42.5227238	-71.0028362	4/5/1998	obsr52135
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Newburyport Harbor	42.8116989	-70.839798	3/15/1975	obsr293417
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	4/1/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	White Island Pond	41.8073694	-70.6142271	4/19/1992	obsr232190
Tufted Duck	Aythya fuligula	1	Massachusetts	Barnstable	Plymouth CBC - Sagamore area	41.7948643	-70.5270767	12/29/1997	obsr44063
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Plymouth	41.9584007	-70.6672821	2/14/1997	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Lakeville	41.8459	-70.94949	10/29/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	4/8/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	West Boylston	42.36679	-71.78562	1/27/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	West Boylston	42.36679	-71.78562	2/1/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/1/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	3/1/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/29/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Newburyport Harbor	42.8116989	-70.839798	1/10/1976	obsr5464
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	4/4/1995	obsr192392
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/1/1997	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Salisbury Beach State Reservation	42.8268013	-70.8180008	1/1/1976	obsr131673
Tufted Duck	Aythya fuligula	1	Massachusetts	Barnstable	Bourne	41.74121	-70.59888	1/1/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/11/1999	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/24/1996	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Peabody	42.5279	-70.92869	4/1/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Great Herring Pond	41.8117554	-70.5665588	1/4/1998	obsr240864
Tufted Duck	Aythya fuligula	1	Massachusetts	Barnstable	Bourne	41.7414286	-70.5987376	1/1/1998	obsr356118
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	3/31/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Round Meadow Pond	42.5449392	-71.8945956	4/1/1999	obsr451527
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Westminster	42.54589	-71.91062	3/31/1999	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Great Herring Pond	41.8117554	-70.5665588	1/3/1998	obsr119582
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"East Waushacum Pond, Sterling"	42.4112905	-71.7481899	11/28/1996	obsr639932
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Westport	41.6354454	-71.0498474	3/27/1999	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Salisbury Beach State Reservation	42.8268013	-70.8180008	1/2/1976	obsr39559
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/13/1997	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Round Meadow Pond	42.5449392	-71.8945956	3/29/1999	obsr23453
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/26/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Taunton	41.9001	-71.08979	3/5/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/24/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	"Lake Sabbatia, Taunton"	41.9418719	-71.1086655	2/12/1995	obsr232190
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Salisbury Beach State Reservation	42.8268013	-70.8180008	3/2/1975	obsr524467
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/24/1999	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Taunton	41.9001	-71.08979	2/12/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Spencer	42.2315679	-71.9757271	11/10/1995	obsr149856
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Salisbury Beach State Reservation--Black Rock Creek	42.8230254	-70.8272867	3/5/1975	obsr839767
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	12/18/1998	obsr32457
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/31/1997	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/11/1996	obsr171679
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/1/1999	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/3/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Great Herring Pond	41.8117554	-70.5665588	1/1/1998	obsr194501
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Plymouth	41.9584007	-70.6672821	1/27/1996	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Westminster	42.54589	-71.91062	4/4/1999	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Salisbury	42.84179	-70.8606	3/23/1975	obsr19769
Tufted Duck	Aythya fuligula	1	Massachusetts	Barnstable	Nye Pond	41.7274707	-70.4324155	2/15/1989	obsr54366
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/24/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Assawompsett Ponds complex (please use more refined location)	41.8176265	-70.9079238	10/14/1995	obsr105224
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Peabody	42.5279	-70.92869	3/31/1998	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	West Boylston	42.36679	-71.78562	2/28/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/1/1995	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/20/1997	obsr99544
Tufted Duck	Aythya fuligula	1	Massachusetts	Essex	Newburyport Harbor	42.8116989	-70.839798	3/9/1975	obsr177985
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/1/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Plymouth	41.9584007	-70.6672821	1/15/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Clinton	42.41679	-71.68281	3/14/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Clinton	42.41679	-71.68281	3/18/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Westport	41.6354454	-71.0498474	3/25/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/16/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/25/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/4/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Great Herring Pond	41.8117554	-70.5665588	1/6/2000	obsr44063
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Plymouth	41.9584007	-70.6672821	1/1/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"West Waushacum Pond, Sterling"	42.413952	-71.7648411	10/7/2000	obsr261841
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/25/2000	obsr197741
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/30/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"West Waushacum Pond, Sterling"	42.413952	-71.7648411	10/11/2000	obsr347747
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/30/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/8/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/8/2000	obsr209450
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/3/2000	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"West Waushacum Pond, Sterling"	42.413952	-71.7648411	10/28/2000	obsr96430
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/30/2001	obsr23473
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	West Boylston	42.36679	-71.78562	12/29/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"West Waushacum Pond, Sterling"	42.413952	-71.7648411	10/14/2001	obsr145250
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	9/30/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Acoaxet	41.507	-71.09669	3/18/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/1/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/1/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	12/1/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Lakeville	41.8459	-70.94949	12/28/2001	obsr171679
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Clinton	42.41679	-71.68281	4/8/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"East & West Washchum Ponds, Sterling, MA"	42.4117975	-71.7572021	10/28/2001	obsr91307
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/30/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Clinton	42.41679	-71.68281	4/10/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Westport	41.6354454	-71.0498474	3/20/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/31/2001	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"West Washaucum Lake, Sterling"	42.4131282	-71.7636395	10/7/2001	obsr130978
Tufted Duck	Aythya fuligula	1	Massachusetts	Barnstable	Bourne	41.74121	-70.59888	10/3/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/29/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/8/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/25/2002	obsr224609
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/6/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Barnstable	Bourne	41.74121	-70.59888	1/5/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/1/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	"Wachusett Reservoir, Gate 25 (Gates Cove)"	42.3691648	-71.7794166	1/27/2002	obsr451527
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Worcester	42.26259	-71.80232	2/16/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/30/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/25/2002	obsr7291
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	2/12/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	2/1/2002	obsr137062
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/27/2002	obsr6553
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	10/31/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	"Great Sandy Bottom Pond, Pembroke"	42.048974	-70.8322906	4/14/2002	obsr44478
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Acoaxet	41.507	-71.09669	3/17/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Plymouth	41.9584007	-70.6672821	12/1/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Shrewsbury	42.29589	-71.71281	3/19/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	2/1/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir--Rainbow Cove (Gate 36)	42.399756	-71.7333412	1/20/2002	obsr290902
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	12/21/2002	obsr611798
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Shrewsbury	42.29589	-71.71281	3/14/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Barnstable	Bourne	41.74121	-70.59888	1/12/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Sterling	42.43759	-71.76062	11/1/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Plymouth	Great Herring Pond	41.8117554	-70.5665588	1/7/2002	obsr91307
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Acoaxet	41.507	-71.09669	3/17/2002	obsr171679
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/31/2002	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	West Boylston	42.36679	-71.78562	1/1/2003	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Acoaxet	41.507	-71.09669	1/5/2003	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Worcester	Wachusett Reservoir (please use more refined location)	42.3828911	-71.7277861	1/5/2003	obsr216617
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Acoaxet	41.507	-71.09669	2/9/2003	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Westport	41.6354454	-71.0498474	3/15/2003	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Dukes	Edgartown	41.38902	-70.51337	1/5/2003	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Dukes	Edgartown	41.38902	-70.51337	1/7/2003	obsr339145
Tufted Duck	Aythya fuligula	1	Massachusetts	Bristol	Westport	41.6354454	-71.0498474	1/12/2003	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Plymouth	Duxbury	42.0418	-70.67228	9/18/1993	obsr171679
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	1/1/1999	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	12/1/1996	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	11/30/1998	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Plymouth	Wareham	41.7625999	-70.7216797	12/17/1994	obsr171679
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Cape Ann (please use more refined location)	42.657793	-70.6332529	2/6/1994	obsr40647
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Eastern Point--General Area	42.5841153	-70.6568931	10/24/1999	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	12/27/1997	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Barnstable	"Nauset Beach, Orleans"	41.7888489	-69.9355316	1/28/1995	obsr105224
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	1/31/1999	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	9/29/1997	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	2/8/1997	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Niles Beach	42.5976396	-70.6550503	12/21/1997	obsr138346
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	10/19/1996	obsr171679
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	1/2/1971	obsr39970
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	"Andrews Point, Rockport"	42.687714	-70.6204365	2/28/1994	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Eastern Point--General Area	42.5841153	-70.6568931	10/27/1996	obsr52135
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Cape Ann (please use more refined location)	42.657793	-70.6332529	11/28/1998	obsr52135
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Ocean Ave view of Boston	42.4895045	-70.8444357	6/3/1972	obsr290902
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	2/28/1999	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Barnstable	"Nauset Beach, Orleans"	41.7888489	-69.9355316	1/14/1995	obsr232190
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Plymouth	Wareham	41.7625999	-70.7216797	12/17/1994	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Niles Beach	42.5965348	-70.6554949	2/6/1997	obsr99544
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Ocean Ave view of Boston	42.4895045	-70.8444357	5/28/1972	obsr290902
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Eastern Point Wildlife Sanctuary (Mass Audubon)	42.5804026	-70.664616	11/11/1996	obsr138346
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Eastern Point--General Area	42.5841153	-70.6568931	9/24/1999	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	1/1/1968	obsr39970
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Niles Pond & Brace Cove	42.59031	-70.6522179	11/23/1996	obsr306774
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Ocean Ave view of Boston	42.4895045	-70.8444357	5/31/1972	obsr290902
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	2/28/1998	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	MA: Essex Co.; Gloucester-Cape Ann area	42.5995982	-70.6506729	3/5/1967	obsr30312
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Niles Beach	42.5976396	-70.6550503	11/20/1996	obsr295862
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	12/31/1998	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Ocean Ave view of Boston	42.4895045	-70.8444357	6/1/1972	obsr290902
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Worcester	Clinton	42.41679	-71.68281	5/19/1980	obsr216617
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	12/23/1995	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	11/30/1996	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Plymouth	Scituate	42.1950785	-70.7274055	3/22/1986	obsr741153
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	1/31/1998	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Barnstable	East Orleans	41.78511	-69.97026	1/14/1995	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	"Andrews Point, Rockport"	42.687714	-70.6204365	1/25/1994	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Niles Beach	42.5976396	-70.6550503	1/31/1999	obsr7894
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Niles Beach	42.5976396	-70.6550503	2/12/1998	obsr451527
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	12/23/1995	obsr171679
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	10/7/1998	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	11/1/1998	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Niles Beach	42.5976396	-70.6550503	2/26/1999	obsr451527
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	11/1/1996	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	East Gloucester	42.6085635	-70.6425286	2/1/1998	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Ocean Ave view of Boston	42.4895045	-70.8444357	6/2/1972	obsr290902
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	10/16/1996	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Barnstable	East Orleans	41.78511	-69.97026	1/31/1995	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Barnstable	East Orleans	41.78511	-69.97026	2/1/1995	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	12/31/1996	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Eastern Point--General Area	42.5841153	-70.6568931	10/9/1999	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	1/18/1969	obsr131082
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	Rockport	42.6557007	-70.6202927	3/1/1994	obsr339145
Eared Grebe	Podiceps nigricollis	1	Massachusetts	Essex	"Andrews Point, Rockport"	42.687714	-70.6204365	1/31/1994	obsr339145
