common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr406007,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,Areys Pond,41.7615249,-69.98276,4/15/2020,obsr1385838,0101000020E610000049F4328AE57E51C07A4BDEA579E14440
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr740369,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr938056,0101000020E61000001C6217A048C951C0BA8D61A989384540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Essex,Parker river,42.765308,-70.8048855,9/22/2020,obsr990149,0101000020E610000093E1783E83B351C0FFAECF9CF5614540
Sooty Tern,Onychoprion fuscatus,2,Massachusetts,Worcester,Wachusett Reservoir--Scar Hill Rd.,42.3581634,-71.7472458,8/4/2020,obsr110716,0101000020E6100000B2440CE0D2EF51C0E5CF5C4CD82D4540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr765936,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Clinton Dam,42.4027349,-71.6869926,8/10/2020,obsr107605,0101000020E61000000466CFAFF7EB51C09A3A34D18C334540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr1391337,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/2/2020,obsr1197424,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr546612,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/2/2020,obsr349020,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr39970,0101000020E61000001C6217A048C951C0BA8D61A989384540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,"3249 County St, Somerset US-MA (41.7878,-71.1383)",41.78777,-71.138305,2/15/2020,obsr403348,0101000020E6100000E4F736FDD9C851C08D62B9A5D5E44440
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,"01564, Sterling US-MA 42.40061, -71.72885",42.400608,-71.728854,8/13/2020,obsr306935,0101000020E6100000C3633F8BA5EE51C00B42791F47334540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/2/2020,obsr621446,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr1392521,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr994536,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/5/2020,obsr391871,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr172133,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Brown Booby,Sula leucogaster,1,Massachusetts,Dukes,Just South of the Islands,40.68518,-70.5637,8/13/2020,obsr614595,0101000020E610000055302AA913A451C0C8EF6DFAB3574440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr280538,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr533756,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,"760 Main St, Dighton US-MA (41.8176,-71.1405)",41.817551,-71.140513,1/4/2020,obsr609557,0101000020E61000006CEA3C2AFEC851C0F3E7DB82A5E84440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Dukes,"Lighthouse Beach, Edgartown",41.3905209,-70.5027817,6/8/2020,obsr16653,0101000020E6100000BFA14B932DA051C0C6F3BE96FCB14440
Ruff,Calidris pugnax,1,Massachusetts,Nantucket,Milestone Cranberry Bogs,41.2706862,-70.0057844,4/4/2020,obsr1238789,0101000020E6100000ED3488C55E8051C0403D6CD8A5A24440
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/12/2020,obsr131797,0101000020E61000008E12054452EE51C0E4CCC01259304540
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr391871,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Essex,"Parker River National Wildlife Refuge, Newbury US-MA 42.78995, -70.80919",42.789947,-70.809192,9/22/2020,obsr597958,0101000020E6100000D40B3ECDC9B351C06249B9FB1C654540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Hastings Cove,42.3807753,-71.7081109,8/8/2020,obsr567603,0101000020E61000003B5C61B051ED51C0F34FBA3EBD304540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr753016,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr39559,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Bristol,"UMass Dartmouth, North Dartmouth US-MA 41.63240, -71.00733",41.632395,-71.007329,3/27/2020,obsr903378,0101000020E6100000FED30D1478C051C0B493C151F2D04440
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr403714,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/2/2020,obsr40647,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Brown Booby,Sula leucogaster,1,Massachusetts,Nantucket,Day trip to continental shelf,39.626,-69.4039,8/5/2020,obsr614595,0101000020E6100000AEB6627FD95951C0E3A59BC420D04340
Ruff,Calidris pugnax,1,Massachusetts,Barnstable,"Navigation Road, Barnstable",41.7165201,-70.3671412,4/25/2020,obsr131741,0101000020E6100000E9C0CD3D7F9751C09C363EEEB6DB4440
Ruff,Calidris pugnax,1,Massachusetts,Barnstable,Rt 6A thickets,41.714846,-70.3594529,4/25/2020,obsr38456,0101000020E6100000F37CBC46019751C095D6DF1280DB4440
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Bristol,"Riverside Cemetery, Fairhaven",41.6526013,-70.9123278,5/31/2020,obsr17927,0101000020E6100000D30E249463BA51C0DE697C7088D34440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr54366,0101000020E61000001C6217A048C951C0BA8D61A989384540
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr263464,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr628064,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Essex,"Parker River National Wildlife Refuge, Newbury US-MA 42.78995, -70.80919",42.789947,-70.809192,9/22/2020,obsr1184802,0101000020E6100000D40B3ECDC9B351C06249B9FB1C654540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett-Gate 08,42.3816302,-71.7238445,8/8/2020,obsr352663,0101000020E6100000EDB8E17753EE51C03D152642D9304540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/2/2020,obsr302209,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr279564,0101000020E61000001C6217A048C951C0BA8D61A989384540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Castle Neck River Reservation,42.6539801,-70.8149123,5/3/2020,obsr592046,0101000020E6100000EC66EB8527B451C00EDEB29EB5534540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Clinton Dam,42.4027349,-71.6869926,8/10/2020,obsr48617,0101000020E61000000466CFAFF7EB51C09A3A34D18C334540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/5/2020,obsr439844,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Hampden,Longmeadow,42.0501,-72.58283,8/5/2020,obsr1826053,0101000020E61000002C4833164D2552C0CAC342AD69064540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Essex,"Parker River National Wildlife Refuge, Newbury US-MA 42.73984, -70.79683",42.739844,-70.796827,9/22/2020,obsr107605,0101000020E61000007764AC36FFB251C027124C35B35E4540
Brown Booby,Sula leucogaster,1,Massachusetts,Nantucket,Just south of Islands,40.75483,-70.34603,7/31/2020,obsr614595,0101000020E6100000D55B035B259651C01405FA449E604440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr34603,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,carville basin,42.3970218,-71.6856544,8/5/2020,obsr643021,0101000020E6100000F216FEC2E1EB51C047663F9CD1324540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Scar Hill Rd.,42.3581634,-71.7472458,8/12/2020,obsr1015449,0101000020E6100000B2440CE0D2EF51C0E5CF5C4CD82D4540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/2/2020,obsr1358127,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/4/2020,obsr803756,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Brown Booby,Sula leucogaster,1,Massachusetts,Barnstable,"Stony Beach, Woods Hole",41.5288769,-70.6740081,8/5/2020,obsr608204,0101000020E61000004DAFDEF222AB51C0108EFE3CB2C34440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Old Town Hill Trustee Land,42.7694666,-70.8574551,5/28/2020,obsr218952,0101000020E610000075125B8BE0B651C0A22EADE17D624540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,"43 Moulton St, West Newbury US-MA (42.7833,-70.9552)",42.783255,-70.955187,4/11/2020,obsr643030,0101000020E61000001EA4A7C821BD51C0D8B628B341644540
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr995775,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Brown Booby,Sula leucogaster,1,Massachusetts,Nantucket,Just South of the Islands,40.68681,-70.4545,8/15/2020,obsr614595,0101000020E61000000C022B87169D51C06B48DC63E9574440
Ruff,Calidris pugnax,1,Massachusetts,Barnstable,Minimoy Island,41.6155707,-69.9987888,7/30/2020,obsr127404,0101000020E61000001CE7DB27EC7F51C01B704C05CBCE4440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,Main St. Dighton,41.8170895,-71.1415406,1/4/2020,obsr621446,0101000020E610000099034E000FC951C0D733846396E84440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/2/2020,obsr132371,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Bristol,"Riverside Cemetery, Fairhaven",41.6526013,-70.9123278,5/31/2020,obsr1612285,0101000020E6100000D30E249463BA51C0DE697C7088D34440
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,"01564, Sterling US-MA (42.4007,-71.7256)",42.400657,-71.725598,8/9/2020,obsr240166,0101000020E6100000C102983270EE51C0EDF483BA48334540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/2/2020,obsr886756,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr1041407,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/2/2020,obsr937985,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Bristol,"Riverside Cemetery, Fairhaven",41.6526013,-70.9123278,5/31/2020,obsr299477,0101000020E6100000D30E249463BA51C0DE697C7088D34440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr1531465,0101000020E61000001C6217A048C951C0BA8D61A989384540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,"760 Main St, Dighton US-MA (41.8176,-71.1405)",41.817551,-71.140513,1/4/2020,obsr429352,0101000020E61000006CEA3C2AFEC851C0F3E7DB82A5E84440
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/10/2020,obsr1286450,0101000020E61000008E12054452EE51C0E4CCC01259304540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/6/2020,obsr201220,0101000020E61000008E12054452EE51C0E4CCC01259304540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Nantucket,surfside beach,41.2414072,-70.0960008,8/6/2020,obsr627965,0101000020E6100000F3188AE0248651C06C825E6EE69E4440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr40546,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Bristol,"Riverside Cemetery, Fairhaven",41.6526013,-70.9123278,5/31/2020,obsr495061,0101000020E6100000D30E249463BA51C0DE697C7088D34440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,"83â€“85 Argilla Rd, Ipswich US-MA (42.6704,-70.8209)",42.670391,-70.820924,4/26/2020,obsr110716,0101000020E61000001920D1048AB451C031444E5FCF554540
Ruff,Calidris pugnax,1,Massachusetts,Nantucket,Milestone Cranberry Bogs,41.2706862,-70.0057844,4/4/2020,obsr647373,0101000020E6100000ED3488C55E8051C0403D6CD8A5A24440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,43 Moulton St W Newbury,42.782625,-70.9575911,4/12/2020,obsr1255335,0101000020E6100000345C2E2C49BD51C01904560E2D644540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/2/2020,obsr133267,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,"3249 County St, Somerset US-MA (41.7878,-71.1383)",41.78777,-71.138305,2/15/2020,obsr145250,0101000020E6100000E4F736FDD9C851C08D62B9A5D5E44440
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr439844,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr550935,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Sooty Tern,Onychoprion fuscatus,2,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/5/2020,obsr675650,0101000020E61000008E12054452EE51C0E4CCC01259304540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/9/2020,obsr110716,0101000020E61000008E12054452EE51C0E4CCC01259304540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr176902,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr176902,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr643021,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/2/2020,obsr757557,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr56146,0101000020E61000001C6217A048C951C0BA8D61A989384540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr1140950,0101000020E61000001C6217A048C951C0BA8D61A989384540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Middlesex,"Mystic Lakes--Sandy Beach, Winchester",42.4417011,-71.1450577,9/19/2020,obsr18764,0101000020E61000001C6217A048C951C0BA8D61A989384540
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr13149,0101000020E610000062D7F6764B4F52C0043A9336553F4540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Ipswich Town Farm,42.7174754,-70.84656,4/26/2020,obsr487706,0101000020E61000008386FE092EB651C09E57E13BD65B4540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoirâ€”Rainbow Cove and North Dike,42.400663,-71.726862,8/6/2020,obsr624117,0101000020E610000021AD31E884EE51C0CFDBD8EC48334540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Third Cliff, Scituate",42.1697541,-70.7164097,8/3/2020,obsr923857,0101000020E6100000610212A8D9AD51C053EE9980BA154540
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/2/2020,obsr495061,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
Sooty Tern,Onychoprion fuscatus,18,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr208915,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/11/2020,obsr801786,0101000020E61000008E12054452EE51C0E4CCC01259304540
Sooty Tern,Onychoprion fuscatus,2,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/5/2020,obsr179552,0101000020E61000008E12054452EE51C0E4CCC01259304540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,Wachusett Reservoir--Sawyer Bluff,42.3777183,-71.7237711,8/10/2020,obsr131821,0101000020E61000008E12054452EE51C0E4CCC01259304540
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Newman Road,42.7716522,-70.8572888,5/18/2020,obsr290902,0101000020E610000089CED7D1DDB651C07771D17FC5624540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Barnstable,Off Pamet Harbor,41.9999786,-70.112772,8/6/2020,obsr1512039,0101000020E6100000E4F90CA8378751C095D97B4CFFFF4440
Sooty Tern,Onychoprion fuscatus,9,Massachusetts,Berkshire,Pontoosuc Lake--Matt Reilly's,42.494788,-73.238981,8/4/2020,obsr801529,0101000020E610000062D7F6764B4F52C0043A9336553F4540
Ruff,Calidris pugnax,1,Massachusetts,Barnstable,6a marsh,41.707354,-70.3651028,4/25/2020,obsr429230,0101000020E6100000656B22D85D9751C0EF586C938ADA4440
Ruff,Calidris pugnax,1,Massachusetts,Bristol,Winsegansett Ave. Marsh,41.5976441,-70.8622672,7/3/2020,obsr1309165,0101000020E6100000771AC4622FB751C0DC12149A7FCC4440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,"83â€“85 Argilla Rd, Ipswich US-MA (42.6704,-70.8209)",42.670391,-70.820924,4/26/2020,obsr34603,0101000020E61000001920D1048AB451C031444E5FCF554540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Bristol,"760 Main St, Dighton US-MA (41.8176,-71.1405)",41.817551,-71.140513,1/4/2020,obsr1450308,0101000020E61000006CEA3C2AFEC851C0F3E7DB82A5E84440
White-faced Ibis,Plegadis chihi,1,Massachusetts,Essex,Shea's Brothers,42.6540535,-70.8078986,5/10/2020,obsr290902,0101000020E6100000FD5E549CB4B351C0CC2A6C06B8534540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,"Halibut Point State Park, Rockport US-MA 42.68795, -70.63148",42.687955,-70.631475,3/7/2020,obsr131080,0101000020E6100000764F1E166AA851C0520FD1E80E584540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Worcester,"Wachusett Reservoir, Rainbow Cove",42.4008286,-71.7290961,8/8/2020,obsr197433,0101000020E61000000949B082A9EE51C09626005A4E334540
