common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/19/2020,obsr325129,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr171350,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr165859,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,Sandwich,41.75901,-70.49387,1/1/2020,obsr193558,0101000020E61000006F9EEA909B9F51C022AB5B3D27E14440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Hampshire,Amherst (general location),42.3733755,-72.5198735,4/19/2020,obsr163701,0101000020E6100000A723809B452152C057D0B4C4CA2F4540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,"75â€“83 Lake St, Acushnet US-MA (41.7391,-70.9056)",41.739056,-70.905574,1/19/2020,obsr131647,0101000020E6100000E886A6ECF4B951C0CFF4126399DE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Massasoit Bridge,41.2718203,-70.1870155,2/23/2020,obsr203131,0101000020E61000001616DC0FF88B51C0C871F101CBA24440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Hampshire,"University of Massachusetts Amherst, Amherst US-MA (42.3880,-72.5195)",42.387972,-72.519547,4/19/2020,obsr997456,0101000020E6100000096F0F42402152C0C1E10511A9314540
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Massasoit Bridge,41.2718203,-70.1870155,2/9/2020,obsr203131,0101000020E61000001616DC0FF88B51C0C871F101CBA24440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr335533,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr335533,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr335533,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr335533,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/1/2020,obsr176902,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/1/2020,obsr176902,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/1/2020,obsr176902,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/1/2020,obsr176902,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,"Lake Street, Acushnet",41.7390573,-70.905291,1/20/2020,obsr558377,0101000020E61000003E97A949F0B951C05EAFFA6D99DE4440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/2/2020,obsr201997,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/2/2020,obsr821928,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/4/2020,obsr411224,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/5/2020,obsr39559,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/5/2020,obsr87895,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/4/2020,obsr44478,0101000020E61000004B260230799051C062516C6006D94440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/7/2020,obsr429230,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/19/2020,obsr1052854,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/19/2020,obsr1052854,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/15/2020,obsr448195,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/15/2020,obsr448195,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr237338,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Brown Pelican,Pelecanus occidentalis,1,Massachusetts,Barnstable,Race Point,42.0691855,-70.2381706,6/7/2020,obsr55625,0101000020E61000009977E62F3E8F51C0C0ED0912DB084540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/22/2020,obsr296640,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/22/2020,obsr642354,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/17/2020,obsr592046,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/19/2020,obsr342615,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/17/2020,obsr592046,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/18/2020,obsr1391337,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Hinckleys Pond, Harwich",41.7143786,-70.0913572,2/2/2020,obsr171350,0101000020E61000004490DECBD88551C02CFB09C270DB4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Hinckleys Pond, Harwich",41.7143786,-70.0913572,2/2/2020,obsr171350,0101000020E61000004490DECBD88551C02CFB09C270DB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr353904,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr353904,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr353904,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/3/2020,obsr353904,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/2/2020,obsr197741,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/2/2020,obsr197741,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/2/2020,obsr197741,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/2/2020,obsr197741,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/4/2020,obsr146255,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Mew Gull,Larus canus,1,Massachusetts,Essex,"King's Beach, Lynn/Swampscott",42.4667154,-70.9221983,2/4/2020,obsr146255,0101000020E610000051BB044C05BB51C010C58954BD3B4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,SW Nantucket Sector (Madaket),41.274692,-70.19616,2/2/2020,obsr647373,0101000020E61000002332ACE28D8C51C0863C821B29A34440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,SW Nantucket Sector (Madaket),41.274692,-70.19616,2/2/2020,obsr647373,0101000020E61000002332ACE28D8C51C0863C821B29A34440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/3/2020,obsr131201,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Bristol,Broad Cove,41.7892329,-71.1252308,1/1/2020,obsr342615,0101000020E6100000EC9C0BC803C851C0B0366B9505E54440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/6/2020,obsr1647946,0101000020E61000004B260230799051C062516C6006D94440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/22/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/20/2020,obsr313985,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,2/4/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/19/2020,obsr846706,0101000020E610000002D53F88649F51C099D711876CDE4440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,1/5/2020,obsr561480,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2700656,-70.1985168,1/3/2020,obsr203131,0101000020E610000038EDCE7FB48C51C027E3738291A24440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/15/2020,obsr28446,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/19/2020,obsr334177,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/17/2020,obsr188812,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,2/23/2020,obsr319608,0101000020E6100000395673CA6DA851C08F44793073584540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/23/2020,obsr348317,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr903378,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr622859,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,1/6/2020,obsr406007,0101000020E6100000395673CA6DA851C08F44793073584540
Pacific Loon,Gavia pacifica,2,Massachusetts,Barnstable,Race Point,42.0691855,-70.2381706,2/16/2020,obsr55625,0101000020E61000009977E62F3E8F51C0C0ED0912DB084540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/24/2020,obsr452790,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,2/25/2020,obsr351095,0101000020E6100000395673CA6DA851C08F44793073584540
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,"Andrews Point, Rockport",42.687714,-70.6204365,3/2/2020,obsr452790,0101000020E6100000A92F4B3BB5A751C02C80290307584540
Pacific Loon,Gavia pacifica,1,Massachusetts,Essex,"Andrews Point, Rockport",42.687714,-70.6204365,3/2/2020,obsr333846,0101000020E6100000A92F4B3BB5A751C02C80290307584540
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,Oriole-Cardinal-Robin neighborhood,41.737621,-70.4899523,1/20/2020,obsr296640,0101000020E61000006646E4605B9F51C0E1EB6B5D6ADE4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr320776,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr320776,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr320776,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr320776,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr224862,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr224862,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr224862,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,stakeout Painted Bunting--Carver (Dec 2019-Jan 2020),41.8400338,-70.721576,1/5/2020,obsr224862,0101000020E610000006651A4D2EAE51C06E44413A86EB4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,Lake st,41.7387937,-70.9064129,1/19/2020,obsr397905,0101000020E61000000B8B40AB02BA51C0D4FEBDCA90DE4440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,West Beach,42.5611864,-70.8047444,2/4/2020,obsr38395,0101000020E6100000E8E8A7EE80B351C0E07AB9F4D4474540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Summer Street Beach Parking Lot,41.6951413,-70.2484519,5/10/2020,obsr367363,0101000020E61000004348CCA2E68F51C0AACCDE63FAD84440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/16/2020,obsr1179899,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/16/2020,obsr1179899,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/5/2020,obsr133321,0101000020E61000004B260230799051C062516C6006D94440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Barnstable,Dennis Pond,41.6955071,-70.2573967,5/4/2020,obsr193558,0101000020E61000004B260230799051C062516C6006D94440
Tufted Duck,Aythya fuligula,1,Massachusetts,Nantucket,Madaket,41.2700656,-70.1985168,2/22/2020,obsr203131,0101000020E610000038EDCE7FB48C51C027E3738291A24440
Western Tanager,Piranga ludoviciana,1,Massachusetts,Barnstable,"stakeout Western Tanager--Oriole Lane, Sandwich (2019-2020)",41.737687,-70.490511,2/10/2020,obsr408164,0101000020E610000002D53F88649F51C099D711876CDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/12/2020,obsr326432,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Long Pond, Harwich",41.719851,-70.086099,1/12/2020,obsr326432,0101000020E6100000F94D61A5828551C0177FDB1324DC4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/17/2020,obsr171350,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,1/3/2020,obsr609557,0101000020E6100000395673CA6DA851C08F44793073584540
Pacific Loon,Gavia pacifica,4,Massachusetts,Barnstable,Race Point,42.0691855,-70.2381706,2/15/2020,obsr819288,0101000020E61000009977E62F3E8F51C0C0ED0912DB084540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/1/2020,obsr18764,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/24/2020,obsr628550,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr670559,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Bristol,"34 Golf View Rd, Acushnet US-MA (41.7231,-70.8952)",41.723051,-70.89516,1/19/2020,obsr229350,0101000020E6100000FE2B2B4D4AB951C0882B67EF8CDC4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,1/15/2020,obsr176902,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,1/15/2020,obsr643021,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pacific Loon,Gavia pacifica,1,Massachusetts,Barnstable,Race Point,42.0691855,-70.2381706,2/17/2020,obsr143637,0101000020E61000009977E62F3E8F51C0C0ED0912DB084540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr679070,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,2/25/2020,obsr745234,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Essex,Halibut Point SP,42.6910153,-70.6317011,1/4/2020,obsr1433530,0101000020E6100000395673CA6DA851C08F44793073584540
Barnacle Goose,Branta leucopsis,2,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,1/16/2020,obsr662516,0101000020E610000034F21E0CE1B551C0E916708566DE4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Plymouth,"Rte. 105/Vaughan Hill Rd. fields, Rochester",41.7375037,-70.8418608,3/16/2020,obsr131673,0101000020E610000034F21E0CE1B551C0E916708566DE4440
